character_id,full_name,alternate_name,name,url,attributes,description
270396,Tailor Zombie,,Tailor Zombie,https://myanimelist.net/character/270396/Tailor_Zombie,"[{""name"": ""Debut"", ""value"": ""Episode 352""}]","The tailor zombie is a zombie that serves as the tailor on Thriller Bark. He is a short old man with gray hair and wears a red bowtie. He was also able to remove his eye from its socket. He was first seen when Absalom carried in an unconscious Nami in to take her measurements for the wedding dress. Upon being asked about the wedding preparations, he responded by stating that they were ready as always. In the anime, a scene is added in which he whips the two painting zombies with his tape measure to prevent them from peeping on Nami as he changed her into her wedding dress. He does this as he knows that Absalom was secretly still in the room waiting to see Nami be changed and so warns the paintings that they would be in trouble if they actually saw Nami being changed. (Source: One Piece Wiki)"
270398,Zotto,ゾット,Zotto,https://myanimelist.net/character/270398/Zotto,"[{""name"": ""Debut"", ""value"": ""Episode 434""}]",Zotto is a Marine Lieutenant and a subordinate of Vice Admiral Momonga. (Source: One Piece Wiki)
270794,Agsilly,アグシリー,Agsilly,https://myanimelist.net/character/270794/Agsilly,"[{""name"": ""Debut"", ""value"": ""Episode 487""}]",Agsilly is a New World pirate who allied himself with the Whitebeard Pirates. (Source: One Piece Wiki)
270796,Desunen IX Ahho,アッホ・デスネン9世,"Ahho, Desunen IX",https://myanimelist.net/character/270796/Desunen_IX_Ahho,"[{""name"": ""Debut"", ""value"": ""Episode 501""}]",Ahho Desunen IX is a noble from the Goa Kingdom and the father of Ahho Zurako. (Source: One Piece Wiki)
270799,Zurako Ahho,アッホ・ヅラコ,"Ahho, Zurako",https://myanimelist.net/character/270799/Zurako_Ahho,"[{""name"": ""Debut"", ""value"": ""Episode 501""}]",Ahho Zurako is a noble from the Goa Kingdom and the daughter of Ahho Desunen IX. (Source: One Piece Wiki)
270810,Baburu,バブル,Baburu,https://myanimelist.net/character/270810/Baburu,"[{""name"": ""Debut"", ""value"": ""Episode 921""}]",Baburu is the grandmother of the late Gaburu. She is a major supporting character in the Caribou's Kehihihihi in the New World cover story. (Source: One Piece Wiki)
270812,Barto Club's Grandma,,Barto Club's Grandma,https://myanimelist.net/character/270812/Barto_Club_039_s_Grandma,,"Old lady who owns a candy store. She informs the Barto Club from her home, as the crew has no navigators. She's called a grandmother, but has no blood ties with the Pirates crew. (Source: One Piece Wiki)"
270813,Beak Remark,ビーク・リマーク,Beak Remark,https://myanimelist.net/character/270813/Beak_Remark,"[{""name"": ""Debut"", ""value"": ""Episode 518""}]",Beak Remark is a fishmonger and fisherman who runs on a store on Grove 42 of Sabaody Archipelago. (Source: One Piece Wiki)
270815,Blakey,ブレイキー,Blakey,https://myanimelist.net/character/270815/Blakey,"[{""name"": ""Debut"", ""value"": ""Episode 569""}]",Blakey is a longnose lancetfish fish-man and a drummer in a swing jazz orchestra from Fish-Man Island. (Source: One Piece Wiki)
270816,Brocca,ブロッカ,Brocca,https://myanimelist.net/character/270816/Brocca,"[{""name"": ""Debut"", ""value"": ""Episode 470""}]",Brocca is an infamous New World pirate captain who was subordinate to Whitebeard. (Source: One Piece Wiki)
270819,Candre,カンドレ,Candre,https://myanimelist.net/character/270819/Candre,"[{""name"": ""Debut"", ""value"": ""One Piece Film: Z""}]",Candre is Andre's twin brother and an officer within the Marines. (Source: One Piece Wiki)
270824,Cezar,セーザ,Cezar,https://myanimelist.net/character/270824/Cezar,"[{""name"": ""Debut"", ""value"": ""Episode 777""}]",Cezar is the recently-crowned king of the Ilisia Kingdom and one of fifty monarchs who took part in the Levely. (Source: One Piece Wiki)
270828,Chap,チャップ,Chap,https://myanimelist.net/character/270828/Chap,"[{""name"": ""Debut"", ""value"": ""Episode 777""}]",Chap is the king of the Deul Kingdom (ドイル王国) in the North Blue and one of fifty monarchs who took part in the Levely. (Source: One Piece Wiki)
270832,Gal,ガル,Gal,https://myanimelist.net/character/270832/Gal,"[{""name"": ""Debut"", ""value"": ""Episode 606""}]","Gal is a member of the G-5 branch of the Marines. He is fairly polite and trusting, speaking kindly to Tashigi and believing Vergo's lies. (Source: One Piece Wiki)"
270862,Angel Charlotte,シャーロット・エンゼル,"Charlotte, Angel",https://myanimelist.net/character/270862/Angel_Charlotte,"[{""name"": ""Debut"", ""value"": ""Episode 830""}]",Charlotte Angel is the seventh daughter and 17th child of the Charlotte Family and the younger triplet sister of Cracker and Custard. She is also an officer of the Big Mom Pirates. (Source: One Piece Wiki)
270863,Basans Charlotte,シャーロット・バサンズ,"Charlotte, Basans",https://myanimelist.net/character/270863/Basans_Charlotte,"[{""name"": ""Debut"", ""value"": ""Episode 832""}]",Charlotte Basans is the 23rd son and 39th child of the Charlotte Family and the younger twin brother of Saint-Marc. He also is an officer of the Big Mom Pirates. (Source: One Piece Wiki)
270864,Broyé Charlotte,シャーロット・ブロワイエ,"Charlotte, Broyé",https://myanimelist.net/character/270864/Broyé_Charlotte,"[{""name"": ""Debut"", ""value"": ""Episode 832""}]","Charlotte Broyé is the ninth daughter and 20th child of the Charlotte Family and the younger twin sister of Brûlée. She is also an officer of the Big Mom Pirates and serves as Totto Land's Minister of Meringue (メレンゲ大臣), governing over Milenge Island. (Source: One Piece Wiki)"
270871,Newsan Charlotte,,"Charlotte, Newsan",https://myanimelist.net/character/270871/Newsan_Charlotte,"[{""name"": ""Debut"", ""value"": ""Episode 809""}]",One of Charlotte Decuplets. (Source: One Piece Wiki)
270872,Normande Charlotte,シャーロット・ノルマンド,"Charlotte, Normande",https://myanimelist.net/character/270872/Normande_Charlotte,"[{""name"": ""Debut"", ""value"": ""Episode 809""}]",Charlotte Normande is the 38th daughter and the 82nd child of the Charlotte Family. She is a hybrid between a human and a dwarf. (Source: One Piece Wiki)
270874,Chichilisia,チチリシア,Chichilisia,https://myanimelist.net/character/270874/Chichilisia,"[{""name"": ""Debut"", ""value"": ""Episode 1123""}]",Chichilisia is the leader of the Niho Navy and the father of Uholisia. (Source: One Piece Wiki)
270875,Chicory,チコリ,Chicory,https://myanimelist.net/character/270875/Chicory,"[{""name"": ""Debut"", ""value"": ""Episode 672""}]",Chicory is a dwarf from the Tontatta Kingdom and a member of the Tontatta Pirates. (Source: One Piece Wiki)
270879,Couran,クーラン,Couran,https://myanimelist.net/character/270879/Couran,"[{""name"": ""Debut"", ""value"": ""Episode 884""}]",Couran is the king of the Cameron Kingdom (キャメロン王国) and one of fifty monarchs who took part in the Levely. (Source: One Piece Wiki)
270907,Doringo,ドリンゴ,Doringo,https://myanimelist.net/character/270907/Doringo,"[{""name"": ""Debut"", ""value"": ""Episode 0""}]",Doringo was a member of the Roger Pirates until the crew's dissolution. (Source: One Piece Wiki)
270911,Esta's Boyfriend,,Esta's Boyfriend,https://myanimelist.net/character/270911/Estas_Boyfriend,,Esta's boyfriend is a citizen of Dressrosa.
270912,Esta,エスタ,Esta,https://myanimelist.net/character/270912/Esta,"[{""name"": ""Debut"", ""value"": ""Episode 647""}]",Esta is a citizen of Dressrosa. (Source: One Piece Wiki)
270917,Ageha Woman,AGEHAウーマン,Ageha Woman,https://myanimelist.net/character/270917/Ageha_Woman,,No biography written.
270956,Furrari,フラーリ,Furrari,https://myanimelist.net/character/270956/Furrari,"[{""name"": ""Debut"", ""value"": ""Episode 884""}]",Furrari is the king of the Nagagutsu Kingdom and one of fifty monarchs who took part in the Levely. He is the father of Tritobu. (Source: One Piece Wiki)
271590,Spartan,スパルタン,Spartan,https://myanimelist.net/character/271590/Spartan,,"Spartan is a gladiator at the Corrida Colosseum who was going to compete for the Mera Mera no Mi. He is a very aggressive individual who dislikes idle spectators who only come into the Colosseum to look around, He does not hesitate to use force and intimidation to eliminate anyone he dislikes before the matches. (Source: One Piece Wiki)"
271596,Gambo,ギャンボ,Gambo,https://myanimelist.net/character/271596/Gambo,"[{""name"": ""Debut"", ""value"": ""Episode 883""}]",Gambo is the deputy commander of the South Army in the Revolutionary Army and the assistant of Lindbergh. (Source: One Piece Wiki)
271597,Ganmi Aremo,アレモ・ガンミー,"Aremo, Ganmi",https://myanimelist.net/character/271597/Ganmi_Aremo,"[{""name"": ""Debut"", ""value"": ""Episode 636""}]","Aremo Ganmi is a spectator at the Corrida Colosseum. She lives in Primula, a town in the west of Dressrosa. (Source: One Piece Wiki)"
271598,Umi Tsugaru,津軽 うみ,"Tsugaru, Umi",https://myanimelist.net/character/271598/Umi_Tsugaru,"[{""name"": ""Debut"", ""value"": ""Episode 892""}]",Tsugaru Umi is a woman who trained Nico Robin to perform as a geisha. She lives in the Flower Capital of the Wano Country. (Source: One Piece Wiki)
271599,Chintarou Giro,義浪 チン太郎,"Giro, Chintarou",https://myanimelist.net/character/271599/Chintarou_Giro,"[{""name"": ""Debut"", ""value"": ""Episode 892""}]",Giro Chintaro is a samurai from Wano Country who was appointed as the kaishakunin for Zorojuro's seppuku ritual. (Source: One Piece Wiki)
271605,Gismonda,ジスモンダ,Gismonda,https://myanimelist.net/character/271605/Gismonda,,"Gismonda is a masked agent of CP0. Like most of CP0's agents, Gismonda is professional and prioritizes his missions above all else. (Source: One Piece Wiki)"
271606,Joseph,ヨセフ,Joseph,https://myanimelist.net/character/271606/Joseph,,"Joseph is a masked agent of CP0 and a Longarm tribesman. Like most of CP0's agents, Joseph is professional and prioritizes his missions above all else. In spite of his emotionless disposition, Joseph appears to care for his fellow CP0 agents to an extent... (Source: One Piece Wiki)"
271615,Mukkashimi Tower,ムッカシミ・タワー,"Tower, Mukkashimi",https://myanimelist.net/character/271615/Mukkashimi_Tower,,"Mukkashimi Tower is a spectator at the Corrida Colosseum. He has been a regular patron of the colosseum for many years, and loves watching the matches so much that his family left him. Despite this, he remains healthy and in good spirits. (Source: One Piece Wiki)"
271616,Hangan,ハンガン,Hangan,https://myanimelist.net/character/271616/Hangan,"[{""name"": ""Debut"", ""value"": ""Episode 465""}]",Hangan is an infamous New World pirate who allied himself with Whitebeard. (Source: One Piece Wiki)
271617,Happygun,ハッピーガン,Happygun,https://myanimelist.net/character/271617/Happygun,"[{""name"": ""Debut"", ""value"": ""Episode 487""}]",Happygun is an infamous New World pirate who was subordinate to Whitebeard. (Source: One Piece Wiki)
271618,Kendiyo Haritsu,ハリーツ・ケンディヨ,"Haritsu, Kendiyo",https://myanimelist.net/character/271618/Kendiyo_Haritsu,"[{""name"": ""Debut"", ""value"": ""Episode 511""}]",Haritsu Kendiyo is a pirate captain whose crew was captured by the Kid Pirates as they tried to escape back to Paradise from the New World. (Source: One Piece Wiki)
271619,Gladiator Hera,,Gladiator Hera,https://myanimelist.net/character/271619/Gladiator_Hera,"[{""name"": ""Debut"", ""value"": ""Episode 633""}]",Hera is a gladiator at the Corrida Colosseum that competed for the Mera Mera no Mi. (Source: One Piece Wiki)
271620,Hihimaru,ひひ丸,Hihimaru,https://myanimelist.net/character/271620/Hihimaru,"[{""name"": ""Debut"", ""value"": ""Episode 892""}]",Hihimaru is a baboon that was formerly a guard for the Beasts Pirates before being tamed by Tama. (Source: One Piece Wiki)
271624,Hototogisu,ホトトギス,Hototogisu,https://myanimelist.net/character/271624/Hototogisu,"[{""name"": ""Debut"", ""value"": ""Episode 705""}]",Hototogisu is a Marine Vice Admiral and a subordinate of Vice Admiral Tsuru. (Source: One Piece Wiki)
271625,Humphrey,ハンフリー,Humphrey,https://myanimelist.net/character/271625/Humphrey,"[{""name"": ""Debut"", ""value"": ""Episode 517""}]",Humphrey is a bartender at Sabaody Archipelago. (Source: One Piece Wiki)
271626,Ibusu,イブス,Ibusu,https://myanimelist.net/character/271626/Ibusu,"[{""name"": ""Debut"", ""value"": ""Episode 671""}]","Ibusu is a supposed pirate captain who affiliates and trades with the Donquixote Pirates. As his ship is later discovered to be a trading vessel for the Doerena Kingdom, it is unknown if he is truly a pirate captain. (Source: One Piece Wiki)"
271627,Iwatobi,イワトビ,Iwatobi,https://myanimelist.net/character/271627/Iwatobi,"[{""name"": ""Debut"", ""value"": ""Episode 777""}]",Iwatobi is the king of the Whiteland Kingdom (ホワイトランド王国) in the North Blue and one of fifty monarchs who took part in the Levely. (Source: One Piece Wiki)
271628,Julius,ユリウス,Julius,https://myanimelist.net/character/271628/Julius,"[{""name"": ""Debut"", ""value"": ""Episode 489""}]",Julius is an infamous New World pirate who allied himself with Whitebeard. (Source: One Piece Wiki)
271629,Junan,ジュナン,Junan,https://myanimelist.net/character/271629/Junan,"[{""name"": ""Debut"", ""value"": ""Episode 530""}]",Junan is a codfish fish-man and a cashier at Pappag's Criminal Brand store. (Source: One Piece Wiki)
271630,Kasa,カサ,Kasa,https://myanimelist.net/character/271630/Kasa,"[{""name"": ""Debut"", ""value"": ""Episode 511""}]",Kasa is an elderly woman from Raijin Island. (Source: One Piece Wiki)
271632,Kazenbo,火前坊,Kazenbo,https://myanimelist.net/character/271632/Kazenbo,"[{""name"": ""Debut"", ""value"": ""Episode 1055""}]","Kazenbo was a flaming ghost-like entity created by Kurozumi Kanjuro, with the power of the Fude Fude no Mi, for the purpose of destroying Onigashima. It was created to symbolize the ""burning hatred"" (燃える怨念) of the Kurozumi Family against those who wronged them. (Source: One Piece Wiki)"
271633,Keith,キース,Keith,https://myanimelist.net/character/271633/Keith,"[{""name"": ""Debut"", ""value"": ""Episode 759""}]",Keith is a monkey mink and a member of the Guardians who protect the Mokomo Dukedom at night. (Source: One Piece Wiki)
